tag,JD,launch_date,launch_year,type,variant,mission,site,agency_raw,agency,provider_group,state_code,category,agency_type,color_category,launch_code
2004-011,2453111.53,2004 Apr 16 0045:00,2004,Atlas IIAS,-,Superbird 6,CC,ILSL,Intl Commercial (ILS-LMA),International Commercial,US,O,private,private_intl_commercial,OS
2004-012,2453114.17,2004 Apr 18 1559:04,2004,Chang Zheng 2C,a,Shiyan 1,XSC,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2004-013,2453114.64,2004 Apr 19 0319:00,2004,Soyuz-FG,-,Soyuz 11F732 No. 214,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2004-014,2453116.21,2004 Apr 20 1657:24,2004,Delta 7920-10C,-,GP-B,V,BLS,US Heritage (Boeing / Lockheed / Northrop / Orbital),US Heritage Commercial,US,O,private,private_us_heritage,OS
2004-015,2453122.36,2004 Apr 26 2037:00,2004,Proton-K/DM-2M,DM-2M,Ekspress AM-11,GIK-5,KHRU,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2004-016,2453130.03,2004 May  4 1242:00,2004,Zenit-3SL,-,DirecTV 7S,KLA,SEALP,Intl Commercial (SeaLaunch),International Commercial,US,O,private,private_intl_commercial,OS
2004-017,2453145.43,2004 May 19 2222:01,2004,Atlas IIAS,-,Americom 11,CC,ILSL,Intl Commercial (ILS-LMA),International Commercial,US,O,private,private_intl_commercial,OS
2004-018,2453146.24,2004 May 20 1747:03,2004,Taurus 3210,-,ROCSAT-2,V,OSCC,US Heritage (Boeing / Lockheed / Northrop / Orbital),US Heritage Commercial,US,O,private,private_us_heritage,OS
2004-019,2453151.02,2004 May 25 1234:23,2004,Soyuz-U-PVB,-,Progress M No. 249,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2004-020,2453153.75,2004 May 28 0600:00,2004,Tsiklon-2,-,US-PU,GIK-5,KVR,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2004-021,2453166.56,2004 Jun 10 0128:00,2004,Zenit-2,-,Tselina-2 No. 16L,GIK-5,KVR,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2004-022,2453173.44,2004 Jun 16 2227:00,2004,Proton-M/Briz-M,I,INTELSAT 10-02,GIK-5,ILSK,Intl Commercial (ILS-K),International Commercial,RU,O,private,private_intl_commercial,OS
2004-023,2453180.45,2004 Jun 23 2254:00,2004,Delta 7925-9.5,-,Navstar GPS SVN 60,CC,BLS,US Heritage (Boeing / Lockheed / Northrop / Orbital),US Heritage Commercial,US,O,private,private_us_heritage,OS
2004-024,2453185.67,2004 Jun 29 0358:59,2004,Zenit-3SL,-,Apstar 5,KLA,SEALP,Intl Commercial (SeaLaunch),International Commercial,US,O,private,private_intl_commercial,OS
2004-025,2453185.77,2004 Jun 29 0630:06,2004,Dnepr,-,Dnepr Rideshare 3,GIK-5,KTRAS/RVSNR,Kosmotras,Other Commercial,RU,O,private,private_other,OS
2004-026,2453201.92,2004 Jul 15 1001:59,2004,Delta 7920-10L,-,EOS Chem-1,V,BLS,US Heritage (Boeing / Lockheed / Northrop / Orbital),US Heritage Commercial,US,O,private,private_us_heritage,OS
2004-027,2453204.53,2004 Jul 18 0044,2004,Ariane 5G+,-,Anik F2,CSG,AE,Arianespace,Arianespace,F,O,private,private_arianespace,OS
2004-028,2453209.24,2004 Jul 22 1746:28,2004,Kosmos 11K65M,-,Parus,GIK-1,KVR,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2004-029,2453211.80,2004 Jul 25 0705,2004,Chang Zheng 2C,SM,Double Star DSP-P,TYSC,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2004-030,2453220.76,2004 Aug  3 0615:57,2004,Delta 7925H,-,MESSENGER,CC,BLS,US Heritage (Boeing / Lockheed / Northrop / Orbital),US Heritage Commercial,US,O,private,private_us_heritage,DS
2004-031,2453222.44,2004 Aug  4 2232:00,2004,Proton-M/Briz-M,I,Amazonas,GIK-5,ILSK,Intl Commercial (ILS-K),International Commercial,RU,O,private,private_intl_commercial,OS
2004-032,2453228.71,2004 Aug 11 0503:07,2004,Soyuz-U,-,Progress 7K-TGM No. 350,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2004-033,2453246.83,2004 Aug 29 0750:05,2004,Chang Zheng 2C,b,FSW-3?,JQ,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2004-034,2453249.47,2004 Aug 31 2317:00,2004,Atlas IIAS,-,QUASAR 15?,CC,ILSL,Intl Commercial (ILS-LMA),International Commercial,US,O,private,private_intl_commercial,OS
2004-F01,2453254.95,2004 Sep  6 1053,2004,Shavit 1,-,'Ofeq-6,PALB,ISA,State (ISA),Other States,IL,F,state,state_other,OF
2004-035,2453257.47,2004 Sep  8 2314,2004,Chang Zheng 4B,-,shijian liuhao B xing,TYSC,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2004-036,2453268.94,2004 Sep 20 1031,2004,GSLV Mk I,b,GSAT-3,SHAR,ISRO,India (ISRO),India,IN,O,state,state_india,OS
2004-037,2453272.13,2004 Sep 23 1507:36,2004,Kosmos 11K65M,-,Strela-3,GIK-1,KVR,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2004-038,2453273.20,2004 Sep 24 1650:00,2004,Soyuz-U-PVB,-,Kobal't-M,GIK-1,KVR,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2004-039,2453275.83,2004 Sep 27 0800:04,2004,Chang Zheng 2D,-,FSW-3?,JQ,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2004-040,2453292.63,2004 Oct 14 0306:26,2004,Soyuz-FG,-,Soyuz 11F732 No. 215,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2004-041,2453293.39,2004 Oct 14 2123:00,2004,Proton-M/Briz-M,I,AMC-15,GIK-5,ILSK,Intl Commercial (ILS-K),International Commercial,RU,O,private,private_intl_commercial,OS
2004-042,2453297.56,2004 Oct 19 0120:05,2004,Chang Zheng 3A,-,FY-2 O4,XSC,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2004-043,2453308.42,2004 Oct 29 2211:00,2004,Proton-K/DM-2M,DM-2M,Ekspress AM-1,GIK-5,KHRU,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2004-044,2453315.63,2004 Nov  6 0310,2004,Chang Zheng 4B,-,ziyuan erhao 03 xing,TYSC,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2004-045,2453315.74,2004 Nov  6 0539:00,2004,Delta 7925-9.5,-,Navstar GPS SVN 61,CC,BLS,US Heritage (Boeing / Lockheed / Northrop / Orbital),US Heritage Commercial,US,O,private,private_us_heritage,OS
2004-046,2453327.95,2004 Nov 18 1045,2004,Chang Zheng 2C,a,Shiyan 2,XSC,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2004-047,2453330.22,2004 Nov 20 1716:01,2004,Delta 7320-10C,-,Swift GRB Explorer,CC,BLS,US Heritage (Boeing / Lockheed / Northrop / Orbital),US Heritage Commercial,US,O,private,private_us_heritage,OS
2004-048,2453357.00,2004 Dec 17 1207:00,2004,Atlas V 521,-,AMC 16,CC,ILSL,Intl Commercial (ILS-LMA),International Commercial,US,O,private,private_intl_commercial,OS
2004-049,2453358.18,2004 Dec 18 1626,2004,Ariane 5G+,-,Helios 2A,CSG,AE,Arianespace,Arianespace,F,O,private,private_arianespace,OS
2004-050,2453361.41,2004 Dec 21 2150:00,2004,Delta 4H,-,HLV-OLDSP,CC,BLS,US Heritage (Boeing / Lockheed / Northrop / Orbital),US Heritage Commercial,US,F,private,private_us_heritage,OF45
2004-051,2453363.43,2004 Dec 23 2219:34,2004,Soyuz-U-PVB,-,Progress 7K-TGM No. 351,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2004-052,2453363.97,2004 Dec 24 1120:00,2004,Tsiklon-3,-,Okean-O1 No. 9,GIK-1,KVR,Roscosmos / Russian Military,Russia,RU,F,state,state_russia,OF40
2004-053,2453366.08,2004 Dec 26 1353:31,2004,Proton-K/DM-2,-,Uragan No. 796,GIK-5,KHRU,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2005-001,2453383.28,2005 Jan 12 1847:08,2005,Delta 7925-9.5,-,Deep Impact,CC,BLS,US Heritage (Boeing / Lockheed / Northrop / Orbital),US Heritage Commercial,US,O,private,private_us_heritage,DS
2005-002,2453390.63,2005 Jan 20 0300:07,2005,Kosmos 11K65M,-,Parus?,GIK-1,KVR,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2005-003,2453404.60,2005 Feb  3 0227:32,2005,Proton-M/Briz-M,I,Americom 12,GIK-5,ILSK,Intl Commercial (ILS-K),International Commercial,RU,O,private,private_intl_commercial,OS
2005-004,2453404.82,2005 Feb  3 0741:01,2005,Atlas 3B,SEC,INTRUDER 7,CC,ILSL,Intl Commercial (ILS-LMA),International Commercial,US,O,private,private_intl_commercial,OS
2005-005,2453414.38,2005 Feb 12 2103:01,2005,Ariane 5ECA,-,XTAR-EUR,CSG,ESA,European State (ESA / CNES),Europe,EU,O,state,state_europe,OS
2005-006,2453427.89,2005 Feb 26 0925,2005,H-IIA 2022,-,MTSAT-1R,TNSC,RSC,Intl Commercial (RSC),International Commercial,J,O,private,private_intl_commercial,OS
2005-007,2453430.30,2005 Feb 28 1909:18,2005,Soyuz-U-PVB,-,Progress 7K-TGM No. 352,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2005-008,2453430.66,2005 Mar  1 0350:59,2005,Zenit-3SL,-,XM Radio-3,KLA,SEALP,Intl Commercial (SeaLaunch),International Commercial,US,O,private,private_intl_commercial,OS
2005-009,2453441.40,2005 Mar 11 2142:00,2005,Atlas V 431,-,INMARSAT 4 F1,CC,ILSL,Intl Commercial (ILS-LMA),International Commercial,US,O,private,private_intl_commercial,OS
2005-010,2453459.40,2005 Mar 29 2131:00,2005,Proton-K/DM-2M,DM-2M,Ekspress AM-2,GIK-5,KHRU,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2005-011,2453472.07,2005 Apr 11 1335,2005,Minotaur I,-,USA 165 (XSS-11),VS,RSLP,NASA / US Military,United States,US,O,state,state_us,OS
2005-012,2453473.00,2005 Apr 12 1200,2005,Chang Zheng 3B,-,Apstar 6,XSC,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2005-013,2453475.53,2005 Apr 15 0046:25,2005,Soyuz-FG,-,Soyuz 11F732 No. 216,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2005-014,2453476.23,2005 Apr 15 1726:50,2005,Pegasus XL/HAPS,-,DART/HAPS,V,OSC,US Heritage (Boeing / Lockheed / Northrop / Orbital),US Heritage Commercial,US,O,private,private_us_heritage,OS
2005-015,2453486.81,2005 Apr 26 0731:29,2005,Zenit-3SL,-,Spaceway 1,KLA,SEALP,Intl Commercial (SeaLaunch),International Commercial,US,O,private,private_intl_commercial,OS
2005-016,2453490.53,2005 Apr 30 0050:00,2005,Titan 405B,?,ONYX 5,CC,3SLS/AFSMC,NASA / US Military,United States,US,O,state,state_us,OS
2005-017,2453495.70,2005 May  5 0445,2005,PSLV,C,Cartosat-1,SHAR,ISRO,India (ISRO),India,IN,O,state,state_india,OS
2005-018,2453510.93,2005 May 20 1022:01,2005,Delta 7320-10C,-,NOAA N,V,BLS,US Heritage (Boeing / Lockheed / Northrop / Orbital),US Heritage Commercial,US,O,private,private_us_heritage,OS
2005-019,2453513.25,2005 May 22 1759:08,2005,Proton-M/Briz-M,I,DirecTV-8,GIK-5,ILSK,Intl Commercial (ILS-K),International Commercial,RU,O,private,private_intl_commercial,OS
2005-020,2453522.00,2005 May 31 1200:00,2005,Soyuz-U-PVB,-,Foton-M No. 2,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2005-F04,2453530.50,2005 Jun  9,2005,KT-1,?,MS-1?,TYSC,PLA2AC,China (CASC / CALT / SAST),China,CN,F,state,state_china,OF
2005-021,2453538.46,2005 Jun 16 2309:34,2005,Soyuz-U-PVB,-,Progress 7K-TGM No. 353,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2005-F01,2453542.53,2005 Jun 21 0048:37,2005,Molniya 8K78M,ML,Molniya-3K No. 12L,GIK-1,KVR,Roscosmos / Russian Military,Russia,RU,F,state,state_russia,OF
2005-F02,2453543.32,2005 Jun 21 1946:09,2005,Volna,-,TPS Solar Sail,BLA,VMFR,Soviet Union (USSR),USSR,SU,F,state,state_ussr,OF
2005-022,2453545.09,2005 Jun 23 1403:00,2005,Zenit-3SL,-,Intelsat Americas 8,KLA,SEALP,Intl Commercial (SeaLaunch),International Commercial,US,O,private,private_intl_commercial,OS
2005-023,2453546.32,2005 Jun 24 1941:00,2005,Proton-K/DM-2,-,Ekspress AM-3,GIK-5,KHRU,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2005-024,2453557.44,2005 Jul  5 2240,2005,Chang Zheng 2D,-,Tansuo-2,JQ,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2005-025,2453561.65,2005 Jul 10 0330,2005,M-V,1,ASTRO-E2,KASC,ISAS,Japan (JAXA / ISAS / NASDA),Japan,J,O,state,state_japan,OS
2005-026,2453578.11,2005 Jul 26 1439:00,2005,Space Shuttle,-,OV-103 ISS,KSC,JSC/MSFC,NASA / US Military,United States,US,O,state,state_us,OS
2005-027,2453584.81,2005 Aug  2 0730:03,2005,Chang Zheng 2C,b,FSW-3?,JQ,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2005-028,2453593.85,2005 Aug 11 0820:44,2005,Ariane 5GS,-,iPSTAR 1,CSG,AE,Arianespace,Arianespace,F,O,private,private_arianespace,OS
2005-029,2453594.99,2005 Aug 12 1143:00,2005,Atlas V 401,-,MRO,CC,ILSL,Intl Commercial (ILS-LMA),International Commercial,US,O,private,private_intl_commercial,DS
2005-030,2453596.48,2005 Aug 13 2328:27,2005,Soyuz-FG,Fregat,Galaxy 14,GIK-5,STSM,Intl Commercial (Starsem),International Commercial,F,O,private,private_intl_commercial,OS
2005-031,2453606.38,2005 Aug 23 2109:59,2005,Dnepr,-,OICETS,GIK-5,RVSNR,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2005-032,2453609.27,2005 Aug 26 1834:28,2005,Rokot,-,98M,GIK-1,KVR,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2005-033,2453611.86,2005 Aug 29 0845:04,2005,Chang Zheng 2D,-,FSW-3?,JQ,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2005-034,2453615.91,2005 Sep  2 0950:00,2005,Soyuz-U-PVB,-,Kometa No. 21L,GIK-5,KVR,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2005-035,2453622.05,2005 Sep  8 1307:54,2005,Soyuz-U-PVB,-,Progress 7K-TGM No. 354,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2005-036,2453622.41,2005 Sep  8 2153:40,2005,Proton-M/Briz-M,I,Anik F1R,GIK-5,ILSK,Intl Commercial (ILS-K),International Commercial,RU,O,private,private_intl_commercial,OS
2005-037,2453636.60,2005 Sep 23 0224:29,2005,Minotaur I,-,Streak (STP-R1),VS,RSLP,NASA / US Military,United States,US,O,state,state_us,OS
2005-038,2453639.65,2005 Sep 26 0337:00,2005,Delta 7925-9.5,-,Navstar GPS SVN 53,CC,BLS,US Heritage (Boeing / Lockheed / Northrop / Orbital),US Heritage Commercial,US,O,private,private_us_heritage,OS
2005-039,2453644.66,2005 Oct  1 0354:53,2005,Soyuz-FG,-,Soyuz 11F732 No. 217,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2005-F03,2453652.13,2005 Oct  8 1502:00,2005,Rokot,-,Cryosat,GIK-1,EUROK,Intl Commercial (Eurockot),International Commercial,RU,F,private,private_intl_commercial,OF
2005-040,2453655.54,2005 Oct 12 0100:04,2005,Chang Zheng 2F,-,Shenzhou 6 Fanhui Cang,JQ,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2005-041,2453657.44,2005 Oct 13 2232,2005,Ariane 5GS,-,Galaxy 15,CSG,AE,Arianespace,Arianespace,F,O,private,private_arianespace,OS
2005-042,2453663.25,2005 Oct 19 1805,2005,Titan 404B,?,Improved CRYSTAL 2108?,VS,2SLS/AFSMC,NASA / US Military,United States,US,O,state,state_us,OS
2005-043,2453670.79,2005 Oct 27 0652:26,2005,Kosmos 11K65M,-,China-DMC,GIK-1,KVR,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2005-044,2453683.09,2005 Nov  8 1406:59,2005,Zenit-3SL,-,INMARSAT 4 F2,KLA,SEALP,Intl Commercial (SeaLaunch),International Commercial,US,O,private,private_intl_commercial,OS
2005-045,2453683.65,2005 Nov  9 0333:34,2005,Soyuz-FG,Fregat,Venus Express,GIK-5,STSM,Intl Commercial (Starsem),International Commercial,F,O,private,private_intl_commercial,DS
2005-046,2453691.49,2005 Nov 16 2346:00,2005,Ariane 5ECA,-,Telkom 2,CSG,ESA,European State (ESA / CNES),Europe,EU,O,state,state_europe,OS
2005-047,2453726.28,2005 Dec 21 1838:20,2005,Soyuz-U-PVB,-,Progress 7K-TGM No. 355,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2005-048,2453726.32,2005 Dec 21 1934:20,2005,Kosmos 11K65M,-,Gonets-M No. 11/Rodnik,GIK-1,KVR,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2005-049,2453726.44,2005 Dec 21 2233,2005,Ariane 5GS,-,Insat 4A,CSG,AE,Arianespace,Arianespace,F,O,private,private_arianespace,OS
2005-050,2453729.71,2005 Dec 25 0507:10,2005,Proton-K/DM-2,-,Uragan No. 798,GIK-5,KHRU,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2005-051,2453732.72,2005 Dec 28 0519:08,2005,Soyuz-FG,Fregat,GSTB-v2/A,GIK-5,STSM,Intl Commercial (Starsem),International Commercial,F,O,private,private_intl_commercial,OS
2005-052,2453733.60,2005 Dec 29 0228:40,2005,Proton-M/Briz-M,I,Americom 23,GIK-5,ILSK,Intl Commercial (ILS-K),International Commercial,RU,O,private,private_intl_commercial,OS
2006-001,2453755.29,2006 Jan 19 1900:00,2006,Atlas V 551,-,New Horizons,CC,ILSL,Intl Commercial (ILS-LMA),International Commercial,US,O,private,private_intl_commercial,DS
2006-002,2453759.56,2006 Jan 24 0133,2006,H-IIA 2022,-,ALOS,TNSC,RSC,Intl Commercial (RSC),International Commercial,J,O,private,private_intl_commercial,OS
2006-003,2453782.48,2006 Feb 15 2334:55,2006,Zenit-3SL,-,Echostar 10,KLA,SEALP,Intl Commercial (SeaLaunch),International Commercial,US,O,private,private_intl_commercial,OS
2006-004,2453784.77,2006 Feb 18 0627,2006,H-IIA 2024,-,MTSAT-2,TNSC,RSC,Intl Commercial (RSC),International Commercial,J,O,private,private_intl_commercial,OS
2006-005,2453788.39,2006 Feb 21 2128:00,2006,M-V,1,ASTRO-F,KASC,ISAS,Japan (JAXA / ISAS / NASDA),Japan,J,O,state,state_japan,OS
2006-006,2453795.34,2006 Feb 28 2010:00,2006,Proton-M/Briz-M,I,Arabsat 4A,GIK-5,ILSK,Intl Commercial (ILS-K),International Commercial,RU,F,private,private_intl_commercial,OF40
2006-007,2453806.44,2006 Mar 11 2233,2006,Ariane 5ECA,-,Spainsat,CSG,AE,Arianespace,Arianespace,F,O,private,private_arianespace,OS
2006-008,2453817.09,2006 Mar 22 1403:53,2006,Pegasus XL,-,Space Technology 5,V,OSC,US Heritage (Boeing / Lockheed / Northrop / Orbital),US Heritage Commercial,US,O,private,private_us_heritage,OS
2006-F01,2453819.44,2006 Mar 24 2230,2006,Falcon 1,-,Falconsat 2,KMR,SPX,SpaceX,SpaceX,US,F,private,private_spacex,OF
2006-009,2453824.60,2006 Mar 30 0230:20,2006,Soyuz-FG,-,Soyuz 11F732 No. 218,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2006-010,2453838.48,2006 Apr 12 2329:59,2006,Zenit-3SL,-,JCSAT-9,KLA,SEALP,Intl Commercial (SeaLaunch),International Commercial,US,O,private,private_intl_commercial,OS
2006-011,2453840.57,2006 Apr 15 0140:00,2006,Minotaur I,-,COSMIC,VS,RSLP,NASA / US Military,United States,US,O,state,state_us,OS
2006-012,2453846.35,2006 Apr 20 2027:00,2006,Atlas V 411,-,Astra 1KR,CC,ILSL,Intl Commercial (ILS-LMA),International Commercial,US,O,private,private_intl_commercial,OS
2006-013,2453850.17,2006 Apr 24 1603:25,2006,Soyuz-U-PVB,-,Progress 7K-TGM No. 356,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2006-014,2453851.20,2006 Apr 25 1647:16,2006,Start-1,-,EROS B,GIK-2,PU,Intl Commercial (Puskovie Uslugi),International Commercial,RU,O,private,private_intl_commercial,OS
2006-015,2453852.45,2006 Apr 26 2248,2006,Chang Zheng 4C,-,yaogan weixing yihao,TYSC,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2006-016,2453853.92,2006 Apr 28 1002:16,2006,Delta 7420-10C,-,Cloudsat,V,BLS,US Heritage (Boeing / Lockheed / Northrop / Orbital),US Heritage Commercial,US,O,private,private_us_heritage,OS
2006-017,2453859.23,2006 May  3 1738:01,2006,Soyuz-U-PVB,-,Kobal't-M,GIK-1,KVR,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2006-018,2453880.42,2006 May 24 2211:00,2006,"Delta 4M+(4,2)",-,GOES N,CC,BLS,US Heritage (Boeing / Lockheed / Northrop / Orbital),US Heritage Commercial,US,O,private,private_us_heritage,OS
2006-019,2453882.28,2006 May 26 1850,2006,Shtil'-1,-,Vulkan-Kompas-2,BLA,VMFR,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
2006-020,2453883.38,2006 May 27 2109,2006,Ariane 5ECA,-,Satmex 6,CSG,AE,Arianespace,Arianespace,F,O,private,private_arianespace,OS
2006-021,2453901.83,2006 Jun 15 0800:00,2006,Soyuz-U-PVB,-,Resurs-DK No. 1,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2006-022,2453904.45,2006 Jun 17 2244:05,2006,Proton-K/DM-2M,DM3,Kazsat 78KS,GIK-5,KHRU,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2006-023,2453904.83,2006 Jun 18 0750,2006,Zenit-3SL,-,Galaxy 16,KLA,SEALP,Intl Commercial (SeaLaunch),International Commercial,US,O,private,private_intl_commercial,OS
2006-024,2453908.43,2006 Jun 21 2215,2006,Delta 7925-9.5,-,MITEX OSC satellite,CC,BLS,US Heritage (Boeing / Lockheed / Northrop / Orbital),US Heritage Commercial,US,O,private,private_us_heritage,OS
2006-025,2453911.13,2006 Jun 24 1508:18,2006,Soyuz-U-PVB,-,Progress 7K-TGM No. 357,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2006-026,2453911.67,2006 Jun 25 0400,2006,Tsiklon-2,-,US-PU/Konus-A,GIK-5,KVR,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2006-027,2453914.65,2006 Jun 28 0333:00,2006,"Delta 4M+(4,2)",-,Adv TRUMPET 1,VS,BLS,US Heritage (Boeing / Lockheed / Northrop / Orbital),US Heritage Commercial,US,O,private,private_us_heritage,OS
2006-028,2453921.28,2006 Jul  4 1837:55,2006,Space Shuttle,-,OV-103 ISS,KSC,JSC/MSFC,NASA / US Military,United States,US,O,state,state_us,OS
2006-F02,2453927.01,2006 Jul 10 1208,2006,GSLV Mk I,b,Insat 4C,SHAR,ISRO,India (ISRO),India,IN,F,state,state_india,OF
2006-029,2453929.12,2006 Jul 12 1453:36,2006,Dnepr,-,Bigelow Genesis-1,YAS,RVSNR,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2006-030,2453937.68,2006 Jul 21 0420:03,2006,Molniya 8K78M,2BL,Oko US-KS?,GIK-1,KVR,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2006-F03,2453943.32,2006 Jul 26 1943:05,2006,Dnepr,-,Dnepr Rideshare 4,GIK-5,KTRAS/RVSNR,Kosmotras,Other Commercial,RU,F,private,private_other,OF
2006-031,2453944.80,2006 Jul 28 0705:43,2006,Rokot,-,KOMPSAT-2,GIK-1,EUROK,Intl Commercial (Eurockot),International Commercial,RU,O,private,private_intl_commercial,OS
2006-032,2453952.41,2006 Aug  4 2148:00,2006,Proton-M/Briz-M,I,Hot Bird 8,GIK-5,ILSK,Intl Commercial (ILS-K),International Commercial,RU,O,private,private_intl_commercial,OS
2006-033,2453959.43,2006 Aug 11 2215,2006,Ariane 5ECA,-,JCSAT 10,CSG,AE,Arianespace,Arianespace,F,O,private,private_arianespace,OS
2006-034,2453969.64,2006 Aug 22 0327:01,2006,Zenit-3SL,-,Koreasat 5,KLA,SEALP,Intl Commercial (SeaLaunch),International Commercial,US,O,private,private_intl_commercial,OS
2006-035,2453987.79,2006 Sep  9 0700:04,2006,Chang Zheng 2C,b,shijian bahao yuzhong we,JQ,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2006-036,2453988.14,2006 Sep  9 1514:55,2006,Space Shuttle,-,OV-104 ISS,KSC,JSC/MSFC,NASA / US Military,United States,US,O,state,state_us,OS
2006-037,2453989.69,2006 Sep 11 0435,2006,H-IIA 202,-,IGS Optical-2,TNSC,MHI,Intl Commercial (MHI),International Commercial,J,O,private,private_intl_commercial,OS
2006-038,2453991.17,2006 Sep 12 1602,2006,Chang Zheng 3A,-,Feng Huo 2?,XSC,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2006-039,2453993.07,2006 Sep 14 1341:00,2006,Soyuz-U-PVB,-,Don No. 8L,GIK-5,KVR,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
